ID,Name,Category,Price
3371,Item 3371,Books,887.12
3372,Item 3372,Home,299.49
3373,Item 3373,Food,849.61
3374,Item 3374,Sports,333.01
3375,Item 3375,Books,983.47
3376,Item 3376,Electronics,364.35
3377,Item 3377,Garden,404.77
3378,Item 3378,Clothing,280.38
3379,Item 3379,Electronics,58.46
3380,Item 3380,Electronics,35.73
3381,Item 3381,Home,937.35
3382,Item 3382,Clothing,450.22
3383,Item 3383,Clothing,904.99
3384,Item 3384,Health,346.03
3385,Item 3385,Garden,730.46
3386,Item 3386,Food,833.2
3387,Item 3387,Books,614.39
3388,Item 3388,Home,689.73
3389,Item 3389,Electronics,771.88
3390,Item 3390,Electronics,313.68
3391,Item 3391,Food,275.08
3392,Item 3392,Home,363.07
3393,Item 3393,Electronics,27.0
3394,Item 3394,Garden,864.01
3395,Item 3395,Toys,300.21
3396,Item 3396,Health,963.13
3397,Item 3397,Beauty,669.52
3398,Item 3398,Beauty,546.89
3399,Item 3399,Health,817.87
3400,Item 3400,Clothing,779.47
3401,Item 3401,Sports,968.38
3402,Item 3402,Books,690.35
3403,Item 3403,Beauty,789.85
3404,Item 3404,Electronics,452.89
3405,Item 3405,Garden,134.87
3406,Item 3406,Clothing,531.08
3407,Item 3407,Toys,36.38
3408,Item 3408,Electronics,480.66
3409,Item 3409,Food,401.82
3410,Item 3410,Sports,537.34
3411,Item 3411,Electronics,188.99
3412,Item 3412,Health,956.81
3413,Item 3413,Sports,757.62
3414,Item 3414,Home,750.44
3415,Item 3415,Beauty,818.96
3416,Item 3416,Health,272.34
3417,Item 3417,Food,749.42
3418,Item 3418,Clothing,632.07
3419,Item 3419,Food,557.56
3420,Item 3420,Clothing,863.45
3421,Item 3421,Electronics,69.91
3422,Item 3422,Clothing,752.3
3423,Item 3423,Beauty,310.17
3424,Item 3424,Food,984.34
3425,Item 3425,Toys,191.67
3426,Item 3426,Books,784.42
3427,Item 3427,Clothing,789.68
3428,Item 3428,Toys,229.29
3429,Item 3429,Clothing,97.61
3430,Item 3430,Clothing,93.91
3431,Item 3431,Garden,579.41
3432,Item 3432,Home,492.03
3433,Item 3433,Food,365.67
3434,Item 3434,Clothing,208.57
3435,Item 3435,Clothing,110.87
3436,Item 3436,Toys,831.71
3437,Item 3437,Clothing,683.34
3438,Item 3438,Clothing,49.17
3439,Item 3439,Books,359.06
3440,Item 3440,Health,307.23
3441,Item 3441,Food,315.61
3442,Item 3442,Health,134.46
3443,Item 3443,Food,987.54
3444,Item 3444,Books,586.44
3445,Item 3445,Sports,540.47
3446,Item 3446,Home,450.48
3447,Item 3447,Toys,675.96
3448,Item 3448,Clothing,274.4
3449,Item 3449,Sports,940.15
3450,Item 3450,Garden,945.9
3451,Item 3451,Books,927.41
3452,Item 3452,Home,770.39
3453,Item 3453,Clothing,105.88
3454,Item 3454,Books,32.31
3455,Item 3455,Food,521.24
3456,Item 3456,Toys,273.11
3457,Item 3457,Home,17.0
3458,Item 3458,Toys,523.44
3459,Item 3459,Beauty,578.76
3460,Item 3460,Garden,53.19
3461,Item 3461,Electronics,696.45
3462,Item 3462,Food,12.41
3463,Item 3463,Health,829.96
3464,Item 3464,Books,633.69
3465,Item 3465,Home,876.98
3466,Item 3466,Books,228.08
3467,Item 3467,Books,943.0
3468,Item 3468,Health,136.08
3469,Item 3469,Electronics,118.23
3470,Item 3470,Home,929.07
3471,Item 3471,Sports,80.6
3472,Item 3472,Electronics,996.55
3473,Item 3473,Electronics,224.5
3474,Item 3474,Toys,107.21
3475,Item 3475,Food,193.78
3476,Item 3476,Garden,190.95
3477,Item 3477,Health,572.28
3478,Item 3478,Home,691.05
3479,Item 3479,Electronics,665.55
3480,Item 3480,Garden,569.68
3481,Item 3481,Books,547.53
3482,Item 3482,Electronics,237.2
3483,Item 3483,Books,472.15
3484,Item 3484,Clothing,380.55
3485,Item 3485,Books,416.64
3486,Item 3486,Sports,899.31
3487,Item 3487,Home,804.71
3488,Item 3488,Home,748.29
3489,Item 3489,Home,650.52
3490,Item 3490,Garden,677.92
3491,Item 3491,Electronics,659.18
3492,Item 3492,Home,730.88
3493,Item 3493,Electronics,452.27
3494,Item 3494,Clothing,882.43
3495,Item 3495,Food,456.0
3496,Item 3496,Electronics,341.36
3497,Item 3497,Garden,209.36
3498,Item 3498,Food,652.54
3499,Item 3499,Electronics,854.18
3500,Item 3500,Health,476.86
3501,Item 3501,Electronics,133.06
3502,Item 3502,Garden,793.92
3503,Item 3503,Home,108.82
3504,Item 3504,Home,643.97
3505,Item 3505,Food,191.11
3506,Item 3506,Toys,950.96
3507,Item 3507,Garden,452.97
3508,Item 3508,Sports,356.84
3509,Item 3509,Books,740.1
3510,Item 3510,Sports,244.48
3511,Item 3511,Toys,777.39
3512,Item 3512,Clothing,49.98
3513,Item 3513,Health,217.64
3514,Item 3514,Clothing,950.51
3515,Item 3515,Home,664.46
3516,Item 3516,Sports,401.74
3517,Item 3517,Electronics,638.77
3518,Item 3518,Books,931.7
3519,Item 3519,Food,238.83
3520,Item 3520,Health,309.84
3521,Item 3521,Clothing,828.75
3522,Item 3522,Health,926.97
3523,Item 3523,Books,569.48
3524,Item 3524,Health,129.13
3525,Item 3525,Electronics,274.21
3526,Item 3526,Sports,134.37
3527,Item 3527,Sports,730.2
3528,Item 3528,Clothing,882.55
3529,Item 3529,Health,909.37
3530,Item 3530,Clothing,543.41
3531,Item 3531,Food,749.09
3532,Item 3532,Health,93.91
3533,Item 3533,Electronics,303.34
3534,Item 3534,Beauty,516.93
3535,Item 3535,Food,285.17
3536,Item 3536,Clothing,661.48
3537,Item 3537,Health,638.99
3538,Item 3538,Beauty,147.7
3539,Item 3539,Health,728.48
3540,Item 3540,Books,975.09
3541,Item 3541,Food,103.3
3542,Item 3542,Beauty,455.48
3543,Item 3543,Food,939.86
3544,Item 3544,Clothing,265.34
3545,Item 3545,Home,389.11
3546,Item 3546,Health,821.92
3547,Item 3547,Books,971.7
3548,Item 3548,Sports,494.9
3549,Item 3549,Food,526.72
3550,Item 3550,Food,266.37
3551,Item 3551,Electronics,826.73
3552,Item 3552,Books,700.28
3553,Item 3553,Beauty,874.71
3554,Item 3554,Garden,241.99
3555,Item 3555,Food,901.62
3556,Item 3556,Food,859.45
3557,Item 3557,Home,898.71
3558,Item 3558,Health,63.39
3559,Item 3559,Home,276.64
3560,Item 3560,Food,923.02
3561,Item 3561,Books,621.15
3562,Item 3562,Garden,842.34
3563,Item 3563,Beauty,509.16
3564,Item 3564,Clothing,654.79
3565,Item 3565,Home,955.14
3566,Item 3566,Home,24.51
3567,Item 3567,Clothing,426.97
3568,Item 3568,Books,594.17
3569,Item 3569,Home,625.38
3570,Item 3570,Health,646.27
3571,Item 3571,Sports,494.86
3572,Item 3572,Toys,570.65
3573,Item 3573,Sports,35.79
3574,Item 3574,Garden,600.73
3575,Item 3575,Garden,68.03
3576,Item 3576,Beauty,161.93
3577,Item 3577,Sports,654.22
3578,Item 3578,Garden,157.58
3579,Item 3579,Health,629.21
3580,Item 3580,Clothing,355.89
3581,Item 3581,Toys,721.5
3582,Item 3582,Beauty,43.4
3583,Item 3583,Toys,586.01
3584,Item 3584,Electronics,989.26
3585,Item 3585,Garden,301.65
3586,Item 3586,Home,258.26
3587,Item 3587,Food,634.52
3588,Item 3588,Toys,970.47
3589,Item 3589,Home,32.98
3590,Item 3590,Food,371.93
3591,Item 3591,Electronics,830.9
3592,Item 3592,Sports,222.4
3593,Item 3593,Electronics,171.16
3594,Item 3594,Toys,465.41
3595,Item 3595,Garden,607.84
3596,Item 3596,Books,17.13
3597,Item 3597,Electronics,39.35
3598,Item 3598,Garden,859.33
3599,Item 3599,Garden,442.26
3600,Item 3600,Food,470.46
3601,Item 3601,Sports,78.98
3602,Item 3602,Home,97.36
3603,Item 3603,Sports,31.06
3604,Item 3604,Beauty,414.3
3605,Item 3605,Beauty,769.11
3606,Item 3606,Clothing,844.03
3607,Item 3607,Sports,476.39
3608,Item 3608,Home,672.11
3609,Item 3609,Home,704.65
3610,Item 3610,Clothing,787.31
3611,Item 3611,Electronics,437.36
3612,Item 3612,Health,182.44
3613,Item 3613,Books,416.24
3614,Item 3614,Sports,616.59
3615,Item 3615,Garden,414.22
3616,Item 3616,Books,532.4
3617,Item 3617,Garden,652.43
3618,Item 3618,Garden,168.65
3619,Item 3619,Electronics,202.06
3620,Item 3620,Sports,766.76
3621,Item 3621,Books,842.52
3622,Item 3622,Sports,715.84
3623,Item 3623,Beauty,178.98
3624,Item 3624,Clothing,224.86
3625,Item 3625,Electronics,817.49
3626,Item 3626,Clothing,845.03
3627,Item 3627,Clothing,389.54
3628,Item 3628,Garden,411.17
3629,Item 3629,Toys,157.59
3630,Item 3630,Clothing,725.19
3631,Item 3631,Health,640.02
3632,Item 3632,Electronics,291.24
3633,Item 3633,Sports,663.28
3634,Item 3634,Health,110.85
3635,Item 3635,Electronics,142.9
3636,Item 3636,Electronics,688.41
3637,Item 3637,Electronics,496.57
3638,Item 3638,Clothing,262.87
3639,Item 3639,Health,985.25
3640,Item 3640,Toys,342.78
3641,Item 3641,Books,621.02
3642,Item 3642,Home,507.6
3643,Item 3643,Toys,766.56
3644,Item 3644,Garden,511.13
3645,Item 3645,Books,283.18
3646,Item 3646,Health,333.61
3647,Item 3647,Health,595.97
3648,Item 3648,Electronics,682.78
3649,Item 3649,Clothing,163.69
3650,Item 3650,Beauty,79.53
3651,Item 3651,Food,764.71
3652,Item 3652,Sports,40.6
3653,Item 3653,Home,353.42
3654,Item 3654,Garden,561.07
3655,Item 3655,Beauty,831.85
3656,Item 3656,Toys,444.71
3657,Item 3657,Health,60.96
3658,Item 3658,Home,981.73
3659,Item 3659,Books,380.08
3660,Item 3660,Toys,487.22
3661,Item 3661,Home,357.75
3662,Item 3662,Home,42.97
3663,Item 3663,Toys,110.43
3664,Item 3664,Electronics,684.57
3665,Item 3665,Home,338.31
3666,Item 3666,Sports,306.06
3667,Item 3667,Beauty,824.27
3668,Item 3668,Garden,732.94
3669,Item 3669,Beauty,929.03
3670,Item 3670,Clothing,979.89
3671,Item 3671,Electronics,304.31
3672,Item 3672,Toys,62.17
3673,Item 3673,Food,10.65
3674,Item 3674,Health,764.68
3675,Item 3675,Garden,73.6
3676,Item 3676,Home,44.14
3677,Item 3677,Food,192.05
3678,Item 3678,Health,668.02
3679,Item 3679,Home,856.95
3680,Item 3680,Toys,822.13
3681,Item 3681,Books,583.61
3682,Item 3682,Beauty,833.52
3683,Item 3683,Toys,355.38
3684,Item 3684,Beauty,59.95
3685,Item 3685,Toys,781.81
3686,Item 3686,Books,612.16
3687,Item 3687,Books,260.63
3688,Item 3688,Beauty,697.46
3689,Item 3689,Sports,592.37
3690,Item 3690,Books,511.73
3691,Item 3691,Electronics,597.63
3692,Item 3692,Health,839.34
3693,Item 3693,Books,872.7
3694,Item 3694,Books,129.71
3695,Item 3695,Home,348.91
3696,Item 3696,Home,983.4
3697,Item 3697,Electronics,108.06
3698,Item 3698,Beauty,193.41
3699,Item 3699,Garden,944.78
3700,Item 3700,Toys,560.64
3701,Item 3701,Home,927.07
3702,Item 3702,Books,410.39
3703,Item 3703,Food,923.21
3704,Item 3704,Sports,284.34
3705,Item 3705,Home,944.48
3706,Item 3706,Electronics,440.96
3707,Item 3707,Electronics,49.34
3708,Item 3708,Electronics,58.0
3709,Item 3709,Health,832.78
3710,Item 3710,Health,82.67
3711,Item 3711,Food,289.12
3712,Item 3712,Home,426.98
3713,Item 3713,Electronics,183.83
3714,Item 3714,Electronics,827.49
3715,Item 3715,Food,412.85
3716,Item 3716,Garden,321.65
3717,Item 3717,Books,946.8
3718,Item 3718,Beauty,880.06
3719,Item 3719,Sports,784.15
3720,Item 3720,Sports,590.98
3721,Item 3721,Health,82.24
3722,Item 3722,Toys,366.19
3723,Item 3723,Health,756.67
3724,Item 3724,Sports,641.99
3725,Item 3725,Sports,217.22
3726,Item 3726,Garden,47.26
3727,Item 3727,Electronics,835.61
3728,Item 3728,Books,801.45
3729,Item 3729,Clothing,556.41
3730,Item 3730,Books,389.53
3731,Item 3731,Health,851.78
3732,Item 3732,Toys,617.81
3733,Item 3733,Food,480.33
3734,Item 3734,Home,383.98
3735,Item 3735,Food,308.69
3736,Item 3736,Beauty,94.54
3737,Item 3737,Sports,760.07
3738,Item 3738,Health,591.25
3739,Item 3739,Food,267.48
3740,Item 3740,Sports,810.89
3741,Item 3741,Health,570.95
3742,Item 3742,Sports,314.38
3743,Item 3743,Health,246.51
3744,Item 3744,Food,85.18
3745,Item 3745,Sports,880.63
3746,Item 3746,Health,641.79
3747,Item 3747,Toys,988.16
3748,Item 3748,Food,234.37
3749,Item 3749,Clothing,805.57
3750,Item 3750,Beauty,818.15
3751,Item 3751,Electronics,679.2
3752,Item 3752,Health,667.3
3753,Item 3753,Electronics,772.22
3754,Item 3754,Electronics,436.14
3755,Item 3755,Health,452.26
3756,Item 3756,Sports,379.12
3757,Item 3757,Electronics,980.02
3758,Item 3758,Toys,886.78
3759,Item 3759,Sports,296.7
3760,Item 3760,Food,129.54
3761,Item 3761,Health,253.76
3762,Item 3762,Clothing,893.69
3763,Item 3763,Books,884.63
3764,Item 3764,Food,25.62
3765,Item 3765,Beauty,954.22
3766,Item 3766,Health,161.86
3767,Item 3767,Books,31.17
3768,Item 3768,Beauty,658.38
3769,Item 3769,Toys,215.0
3770,Item 3770,Electronics,784.35
3771,Item 3771,Home,423.47
3772,Item 3772,Home,90.11
3773,Item 3773,Food,451.81
3774,Item 3774,Beauty,494.94
3775,Item 3775,Garden,916.85
3776,Item 3776,Sports,789.57
3777,Item 3777,Clothing,847.31
3778,Item 3778,Clothing,569.56
3779,Item 3779,Food,953.65
3780,Item 3780,Sports,599.87
3781,Item 3781,Clothing,810.96
3782,Item 3782,Health,152.96
3783,Item 3783,Food,43.04
3784,Item 3784,Electronics,360.29
3785,Item 3785,Clothing,471.91
3786,Item 3786,Books,20.99
3787,Item 3787,Beauty,806.35
3788,Item 3788,Garden,816.43
3789,Item 3789,Health,191.91
3790,Item 3790,Beauty,543.82
3791,Item 3791,Clothing,312.11
3792,Item 3792,Electronics,588.9
3793,Item 3793,Beauty,610.41
3794,Item 3794,Home,288.39
3795,Item 3795,Books,70.46
3796,Item 3796,Sports,797.02
3797,Item 3797,Toys,66.64
3798,Item 3798,Electronics,714.17
3799,Item 3799,Garden,247.29
3800,Item 3800,Beauty,553.53
3801,Item 3801,Electronics,42.53
3802,Item 3802,Food,510.36
3803,Item 3803,Garden,872.37
3804,Item 3804,Health,188.66
3805,Item 3805,Food,29.67
3806,Item 3806,Garden,321.81
3807,Item 3807,Toys,486.81
3808,Item 3808,Clothing,358.99
3809,Item 3809,Sports,965.68
3810,Item 3810,Home,332.04
3811,Item 3811,Books,25.88
3812,Item 3812,Beauty,927.71
3813,Item 3813,Sports,762.25
3814,Item 3814,Home,923.13
3815,Item 3815,Food,504.16
3816,Item 3816,Clothing,979.04
3817,Item 3817,Beauty,749.13
3818,Item 3818,Garden,708.09
3819,Item 3819,Health,475.82
3820,Item 3820,Toys,277.95
3821,Item 3821,Clothing,260.26
3822,Item 3822,Garden,462.05
3823,Item 3823,Books,617.17
3824,Item 3824,Toys,828.42
3825,Item 3825,Sports,309.06
3826,Item 3826,Beauty,858.33
3827,Item 3827,Food,86.51
3828,Item 3828,Electronics,349.14
3829,Item 3829,Food,350.0
3830,Item 3830,Books,651.26
3831,Item 3831,Toys,503.54
3832,Item 3832,Food,964.16
3833,Item 3833,Sports,524.09
3834,Item 3834,Toys,816.79
3835,Item 3835,Garden,544.85
3836,Item 3836,Garden,169.15
3837,Item 3837,Toys,844.74
3838,Item 3838,Beauty,670.6
3839,Item 3839,Health,542.79
3840,Item 3840,Toys,509.04
3841,Item 3841,Food,710.38
3842,Item 3842,Health,809.69
3843,Item 3843,Books,666.92
3844,Item 3844,Electronics,892.3
3845,Item 3845,Toys,338.31
3846,Item 3846,Home,855.86
3847,Item 3847,Books,962.63
3848,Item 3848,Clothing,940.26
3849,Item 3849,Electronics,121.57
3850,Item 3850,Sports,696.76
3851,Item 3851,Clothing,314.99
3852,Item 3852,Health,686.03
3853,Item 3853,Health,746.77
3854,Item 3854,Garden,738.26
3855,Item 3855,Food,415.13
3856,Item 3856,Health,918.78
3857,Item 3857,Garden,306.77
3858,Item 3858,Books,688.27
3859,Item 3859,Clothing,812.99
3860,Item 3860,Clothing,131.96
3861,Item 3861,Beauty,882.85
3862,Item 3862,Books,104.73
3863,Item 3863,Garden,126.52
3864,Item 3864,Food,870.89
3865,Item 3865,Toys,682.38
3866,Item 3866,Books,730.77
3867,Item 3867,Beauty,675.04
3868,Item 3868,Clothing,561.06
3869,Item 3869,Home,964.67
3870,Item 3870,Home,276.66
3871,Item 3871,Toys,146.22
3872,Item 3872,Electronics,682.42
3873,Item 3873,Clothing,927.47
3874,Item 3874,Sports,219.5
3875,Item 3875,Food,188.42
3876,Item 3876,Books,547.49
3877,Item 3877,Health,264.52
3878,Item 3878,Books,330.69
3879,Item 3879,Health,944.85
3880,Item 3880,Garden,373.39
3881,Item 3881,Sports,45.55
3882,Item 3882,Sports,312.53
3883,Item 3883,Sports,510.86
3884,Item 3884,Electronics,523.89
3885,Item 3885,Sports,423.87
3886,Item 3886,Garden,350.18
3887,Item 3887,Toys,917.29
3888,Item 3888,Health,622.14
3889,Item 3889,Beauty,164.6
3890,Item 3890,Electronics,586.72
3891,Item 3891,Electronics,937.49
3892,Item 3892,Beauty,503.16
3893,Item 3893,Clothing,581.54
3894,Item 3894,Health,575.22
3895,Item 3895,Garden,163.72
3896,Item 3896,Clothing,816.77
3897,Item 3897,Home,650.16
3898,Item 3898,Garden,274.2
3899,Item 3899,Sports,572.82
3900,Item 3900,Food,340.31
3901,Item 3901,Home,332.41
3902,Item 3902,Home,345.11
3903,Item 3903,Books,973.22
3904,Item 3904,Toys,510.65
3905,Item 3905,Garden,331.3
3906,Item 3906,Beauty,238.17
3907,Item 3907,Health,506.35
3908,Item 3908,Clothing,68.55
3909,Item 3909,Beauty,142.04
3910,Item 3910,Toys,411.08
3911,Item 3911,Sports,603.79
3912,Item 3912,Home,938.39
3913,Item 3913,Beauty,537.4
3914,Item 3914,Books,581.77
3915,Item 3915,Food,276.9
3916,Item 3916,Garden,80.1
3917,Item 3917,Toys,11.9
3918,Item 3918,Beauty,265.04
3919,Item 3919,Garden,789.95
3920,Item 3920,Garden,366.21
3921,Item 3921,Sports,423.64
3922,Item 3922,Books,46.34
3923,Item 3923,Food,343.99
3924,Item 3924,Home,126.14
3925,Item 3925,Home,509.99
3926,Item 3926,Health,317.63
3927,Item 3927,Toys,196.36
3928,Item 3928,Clothing,234.11
3929,Item 3929,Health,983.01
3930,Item 3930,Sports,751.95
3931,Item 3931,Home,326.75
3932,Item 3932,Home,384.38
3933,Item 3933,Electronics,787.54
3934,Item 3934,Garden,614.32
3935,Item 3935,Beauty,966.06
3936,Item 3936,Health,731.3
3937,Item 3937,Beauty,621.38
3938,Item 3938,Health,532.23
3939,Item 3939,Garden,536.38
3940,Item 3940,Clothing,379.04
3941,Item 3941,Home,240.36
3942,Item 3942,Home,21.37
3943,Item 3943,Beauty,759.68
3944,Item 3944,Food,38.03
3945,Item 3945,Toys,286.08
3946,Item 3946,Toys,661.17
3947,Item 3947,Sports,458.71
3948,Item 3948,Food,731.11
3949,Item 3949,Toys,24.27
3950,Item 3950,Books,820.03
3951,Item 3951,Clothing,29.54
3952,Item 3952,Health,90.38
3953,Item 3953,Electronics,163.04
3954,Item 3954,Food,605.6
3955,Item 3955,Health,751.63
3956,Item 3956,Food,75.5
3957,Item 3957,Home,399.76
3958,Item 3958,Sports,340.92
3959,Item 3959,Beauty,730.82
3960,Item 3960,Beauty,211.48
3961,Item 3961,Garden,605.25
3962,Item 3962,Food,509.65
3963,Item 3963,Books,948.37
3964,Item 3964,Books,208.25
3965,Item 3965,Sports,226.18
3966,Item 3966,Beauty,154.64
3967,Item 3967,Sports,846.66
3968,Item 3968,Health,998.99
3969,Item 3969,Toys,723.66
3970,Item 3970,Garden,685.48
3971,Item 3971,Beauty,296.85
3972,Item 3972,Clothing,924.1
3973,Item 3973,Beauty,609.22
3974,Item 3974,Food,959.87
3975,Item 3975,Clothing,60.49
3976,Item 3976,Electronics,738.5
3977,Item 3977,Home,984.39
3978,Item 3978,Electronics,569.49
3979,Item 3979,Home,436.66
3980,Item 3980,Health,667.03
3981,Item 3981,Electronics,303.12
3982,Item 3982,Sports,721.94
3983,Item 3983,Beauty,426.67
3984,Item 3984,Health,899.17
3985,Item 3985,Home,26.28
3986,Item 3986,Toys,232.13
3987,Item 3987,Home,468.59
3988,Item 3988,Electronics,134.52
3989,Item 3989,Sports,365.33
3990,Item 3990,Sports,807.06
3991,Item 3991,Toys,606.32
3992,Item 3992,Sports,396.24
3993,Item 3993,Garden,51.38
3994,Item 3994,Toys,184.67
3995,Item 3995,Toys,908.31
3996,Item 3996,Clothing,758.28
3997,Item 3997,Clothing,323.91
3998,Item 3998,Health,249.03
3999,Item 3999,Food,948.18
4000,Item 4000,Clothing,74.81
4001,Item 4001,Food,425.19
4002,Item 4002,Garden,93.97
4003,Item 4003,Toys,891.26
4004,Item 4004,Health,557.44
4005,Item 4005,Electronics,45.18
4006,Item 4006,Health,335.59
4007,Item 4007,Toys,338.7
4008,Item 4008,Beauty,819.82
4009,Item 4009,Home,973.02
4010,Item 4010,Beauty,99.63
4011,Item 4011,Sports,367.52
4012,Item 4012,Health,458.11
4013,Item 4013,Books,558.76
4014,Item 4014,Toys,826.6
4015,Item 4015,Electronics,205.58
4016,Item 4016,Books,939.89
4017,Item 4017,Electronics,128.69
4018,Item 4018,Beauty,215.24
4019,Item 4019,Clothing,962.13
4020,Item 4020,Electronics,227.37
4021,Item 4021,Clothing,912.69
4022,Item 4022,Food,36.15
4023,Item 4023,Toys,651.63
4024,Item 4024,Clothing,768.61
4025,Item 4025,Home,313.33
4026,Item 4026,Sports,807.82
4027,Item 4027,Garden,945.59
4028,Item 4028,Health,80.09
4029,Item 4029,Home,502.18
4030,Item 4030,Toys,965.85
4031,Item 4031,Garden,144.33
4032,Item 4032,Clothing,578.15
4033,Item 4033,Toys,148.86
4034,Item 4034,Beauty,159.4
4035,Item 4035,Food,668.13
4036,Item 4036,Food,495.14
4037,Item 4037,Home,329.64
4038,Item 4038,Garden,213.0
4039,Item 4039,Health,109.12
4040,Item 4040,Sports,896.26
4041,Item 4041,Books,415.17
4042,Item 4042,Books,416.3
4043,Item 4043,Home,139.11
4044,Item 4044,Beauty,272.62
4045,Item 4045,Home,915.36
4046,Item 4046,Garden,324.61
4047,Item 4047,Garden,208.02
4048,Item 4048,Health,481.96
4049,Item 4049,Toys,870.56
4050,Item 4050,Home,722.93
4051,Item 4051,Electronics,380.94
4052,Item 4052,Electronics,556.11
4053,Item 4053,Food,762.44
4054,Item 4054,Electronics,84.55
4055,Item 4055,Toys,282.14
4056,Item 4056,Toys,496.26
4057,Item 4057,Garden,332.75
4058,Item 4058,Clothing,106.35
4059,Item 4059,Beauty,343.54
4060,Item 4060,Electronics,111.67
4061,Item 4061,Garden,803.61
4062,Item 4062,Toys,425.29
4063,Item 4063,Sports,419.72
4064,Item 4064,Health,784.89
4065,Item 4065,Electronics,799.13
4066,Item 4066,Electronics,815.36
4067,Item 4067,Garden,829.83
4068,Item 4068,Home,194.54
4069,Item 4069,Beauty,507.75
4070,Item 4070,Toys,790.85
4071,Item 4071,Home,505.9
4072,Item 4072,Electronics,859.4
4073,Item 4073,Clothing,845.39
4074,Item 4074,Beauty,706.38
4075,Item 4075,Clothing,280.02
4076,Item 4076,Books,534.31
4077,Item 4077,Beauty,31.84
4078,Item 4078,Toys,271.67
4079,Item 4079,Books,732.39
4080,Item 4080,Garden,832.88
4081,Item 4081,Electronics,849.7
4082,Item 4082,Garden,634.37
4083,Item 4083,Sports,918.07
4084,Item 4084,Beauty,869.77
4085,Item 4085,Sports,354.2
4086,Item 4086,Electronics,259.03
4087,Item 4087,Home,890.54
4088,Item 4088,Electronics,818.05
4089,Item 4089,Clothing,499.85
4090,Item 4090,Toys,872.36
4091,Item 4091,Health,389.28
4092,Item 4092,Home,362.75
4093,Item 4093,Garden,547.24
4094,Item 4094,Home,501.33
4095,Item 4095,Toys,29.66
4096,Item 4096,Books,497.73
4097,Item 4097,Toys,584.52
4098,Item 4098,Beauty,277.19
4099,Item 4099,Electronics,155.19
4100,Item 4100,Home,406.09
4101,Item 4101,Electronics,566.38
4102,Item 4102,Sports,702.41
